LatitudeOrigine,LongitudeOrigine,LatitudeModel,LongitudeModel,DistanceModel,LatitudeRandom,LongitudeRandom,DistanceRandom,PaysOrigine,PaysModel,RegionOrigine,RegionModel,RegionClassifier
52.2405249,39.7229198,42.06787,-92.660164,8596.848008697745,67.20726790041203,-103.43553160112216,6402.831423102441,Russia,United States,Europe East,North America,North America
52.2417431,-0.8985929,50.09559,7.93919,662.1123486855219,59.31194330628105,-126.33068946309348,6703.5848899683215,United Kingdom,Germany,Europe West,Europe West,Europe West
52.2734634,11.864597,49.27492,8.528697,408.116488516094,-80.93926444270305,-158.63229356247678,16790.115411859315,Germany,Germany,Europe West,Europe West,Europe West
52.2861954,8.9248699,37.820633,-101.91516,7998.935889298513,60.78375472274735,-19.99142332405273,1992.1195407107143,Germany,United States,Europe West,North America,North America
52.3185334,-0.5128329,53.559807,-2.2401965,180.45592049020948,46.73558392070677,-60.33225627747749,4249.312194846226,United Kingdom,United Kingdom,Europe West,Europe West,Europe West
52.3209332,17.2679495,39.742928,-99.1683,8109.748119373271,-74.83710060037417,34.789254006664805,14167.671541294883,Poland,United States,Europe West,North America,North America
52.328143,-0.248544,34.763756,-90.09294,7031.405122349815,35.1283369031935,161.32960429362748,10151.67915245134,United Kingdom,United States,Europe West,North America,North America
52.3394585,31.6416381,36.293953,-92.13173,8780.320775224365,23.889529184072288,-163.23183166141666,11437.140269026506,Russia,United States,Europe East,North America,North America
52.3570672,11.7346762,50.323685,9.964157,257.65977155093555,-89.66706740334004,43.27347671044399,15773.30903029543,Germany,Germany,Europe West,Europe West,Europe West
52.3891349,13.0589631,43.86329,6.3957686,1068.8592157367414,-13.292865199376465,118.4914482887425,12215.36133671908,Germany,France,Europe West,Europe West,Europe West
52.3935473,9.5988068,48.651917,8.022672,430.933572984681,1.7356787235056572,140.6500198658523,12475.490449778505,Germany,Germany,Europe West,Europe West,Europe West
52.3967617,-1.5521128,50.08855,8.148871,723.764130607152,71.55400466353555,144.05173136726262,5990.0893681695925,United Kingdom,Germany,Europe West,Europe West,Europe West
52.4413528,6.115962,39.68527,-83.97326,6649.049149059107,65.08979535892931,-46.9971704535935,3255.087162909838,Netherlands,United States,Europe West,North America,North America
52.4490958,-1.3433669,48.430332,6.5358686,715.6546698273789,-68.28199795066243,-122.340852063397,16495.203003178056,United Kingdom,France,Europe West,Europe West,Europe West
52.4907437,50.5436895,41.850544,-105.07192,9291.38691701396,-40.195368113553975,178.10246626345554,15858.440465069712,Russia,United States,Europe East,North America,North America
52.5138714,0.6493021,52.75256,-2.6970625,228.09531674337785,-33.2720645973418,56.042643056676496,10916.731616865947,United Kingdom,United Kingdom,Europe West,Europe West,Europe West
52.5156137,13.4069194,37.05497,-87.982,7527.773459370401,42.54514194586008,-124.00385249501676,8706.959168322763,Germany,United States,Europe West,North America,North America
52.5195056,-1.3635527,54.166748,3.974571,399.8770789195816,41.16796301030374,18.17396341134221,1941.5780997408635,United Kingdom,Ocean,Europe West,Ocean,Europe West
52.5200018,-3.313076,52.33634,0.03392471,228.56043249778403,-46.75912517646948,25.024024616188427,11327.825543984149,United Kingdom,United Kingdom,Europe West,Europe West,Europe West
52.521589,14.270054,28.938465,-100.725716,9009.405071234049,-45.55444208457792,134.57580860559997,15711.24329934026,Germany,Mexico,Europe West,North America,North America
52.5254907,11.133602,48.766098,4.077663,650.6053742052602,79.54432298794461,-73.86778360306339,4217.637962091426,Germany,France,Europe West,Europe West,Europe West
52.5379447,13.2916301,46.90056,4.5401545,888.4246287572719,3.5818854053672027,-80.89862535537112,9977.866997143215,Germany,France,Europe West,Europe West,Europe West
52.5478703,-2.2562644,46.945164,0.91299456,663.5303147815297,-76.32860422962158,-49.01573532921773,14681.510993756572,United Kingdom,France,Europe West,Europe West,Europe West
52.5801858,-59.5143603,57.333977,-116.28178,3566.6654741971684,69.63422609080456,-168.94848014231724,5311.965773958216,Canada,Canada,North America,North America,North America
52.5890665,-58.7950028,65.75557,18.812038,4344.720716312887,-12.868887709206447,-125.94781800043052,9656.336931784395,Canada,Sweden,North America,Europe East,Europe East
52.6069294,6.9628104,39.165672,-82.57493,6648.216915649935,24.69177684203443,-117.3973441523182,9895.75384526986,Germany,United States,Europe West,North America,North America
52.6245354,38.4812504,40.469227,-94.3766,8737.596637374128,-60.94382341332819,19.17200108157124,12708.573560905092,Russia,United States,Europe East,North America,North America
52.6296884,49.2414217,43.930874,-106.07856,9047.03718944928,-17.910646267413597,-33.38572541795165,11086.048042660306,Russia,United States,Europe East,North America,North America
52.6404369,21.601241,51.96566,12.473476,626.7146852164884,-24.801499507630027,144.94175590772238,14394.755585714913,Poland,Germany,Europe West,Europe West,Europe West
52.6452809,38.654104,38.492783,-105.55764,9332.693215521796,47.8131771523866,-94.59754163109343,8025.116412432643,Russia,United States,Europe East,North America,North America
52.6715302,6.9176347,50.582596,5.6889253,247.4903558619486,68.35439526280268,-89.53363731721862,4958.530234045301,Netherlands,Belgium,Europe West,Ocean,Europe West
52.7238161,0.073179,67.41294,42.867374,2802.151440502265,-53.937302122416696,-39.17910434717422,12368.949486954089,United Kingdom,Russia,Europe West,Europe East,Europe East
52.7248161,41.4414538,32.369957,-100.650345,9887.45768384896,-67.3823515961781,11.407152318834022,13555.30640895507,Russia,United States,Europe East,North America,North America
52.7314843,9.8544367,53.402195,12.318881,181.267421322384,40.93441713765168,55.386840047406224,3640.874613232909,Germany,Germany,Europe West,Europe West,Europe West
52.7414443,0.3927274,45.34131,6.052514,920.4558348974136,22.81053086837112,52.51933548810365,5494.265567530296,United Kingdom,France,Europe West,Europe West,Europe West
52.7496878,0.0176615,36.941093,-95.3597,7172.286372419258,39.75931719264668,-133.78324610484674,8832.672178871537,United Kingdom,United States,Europe West,North America,North America
52.7545545,-107.2380279,46.398174,-100.186295,870.8265281069445,-9.6878847725782,116.14657933828512,13854.831737321469,Canada,United States,North America,North America,North America
52.766108,-0.6112757,54.46472,48.42994,3184.846265889508,-64.13322157974618,-120.19012533850572,16424.101336090473,United Kingdom,Russia,Europe West,Europe East,Europe East
52.7712397,-2.3814261,46.070282,0.8229626,780.4798883936176,-22.991503737885708,-15.613561896555638,8490.4433764518,United Kingdom,France,Europe West,Europe West,Europe West
52.7772994,103.6201666,41.34931,-81.736984,9562.028787874982,38.74584479803207,-127.55199518875835,8731.046781815823,Russia,United States,Europe East,North America,North America
52.7791182,6.8934794,35.574173,-79.12862,6707.127445942009,44.70455162751532,-12.70908102153092,1690.137667498905,Netherlands,United States,Europe West,North America,North America
52.8140486,18.8112882,43.026764,-98.34355,7806.339153124601,-50.9529922129326,19.26652502924898,11500.862447421525,Poland,United States,Europe West,North America,North America
52.8143149,-110.4630823,50.729073,-102.92762,569.1824984676892,-76.43410192158373,-165.17207435508416,14853.574368746433,Canada,Canada,North America,North America,North America
52.826087,11.5030288,42.332726,-91.63008,7159.796941986643,-39.02966457874089,67.66890671938069,11526.148033333176,Germany,United States,Europe West,North America,North America
52.8453535,11.345496,37.99956,-88.550674,7342.947560561786,32.110558877398304,157.55225352241013,10040.044169036932,Germany,United States,Europe West,North America,North America
52.8572617,12.314202,50.278763,3.4145029,679.8875054088024,76.04902552953709,-144.43495885491825,5603.382169794282,Germany,France,Europe West,Europe West,Europe West
52.8578677,19.7791814,51.57797,50.22563,2070.056754756768,25.402191540976105,115.49178216488082,8163.462926666724,Poland,Russia,Europe West,Europe East,Europe East
52.8629519,-122.5944205,54.45365,-115.93128,474.5211440780489,39.86614447827992,159.26422555625533,5873.666586497754,Canada,Canada,North America,North America,North America
52.8746509,50.4362224,33.2606,-94.22788,9867.804021043465,-70.31685747645425,-17.800078130497525,14704.097557948522,Russia,United States,Europe East,North America,North America
52.8999687,-104.6330795,43.74754,-105.42699,1019.4009227316512,55.54049227924136,-77.65020598449709,1772.7809768921468,Canada,United States,North America,North America,North America
52.9240691,-0.1029719,41.492035,-86.5777,6266.0804974560615,23.8411177718595,159.97958661779217,11284.75890505688,United Kingdom,United States,Europe West,North America,North America
52.9266884,-66.8727906,38.77752,-95.26262,2679.564207793627,-72.6320069766586,113.6368073599873,17807.6039749281,Canada,United States,North America,North America,North America
52.9357446,22.4136848,53.588604,59.58553,2453.197843966747,-48.400990546922415,175.15435777888797,18037.30539005726,Poland,Russia,Europe West,Europe East,Europe East
52.9477676,8.3255101,52.238766,9.958626,135.908630269801,-86.87200541863403,-98.38633145043124,15959.451756664968,Germany,Germany,Europe West,Europe West,Europe West
52.9755425,36.0754594,44.842937,13.593952,1868.5379241249548,66.83817655919503,-26.84963070174743,3644.3060025153145,Russia,Croatia,Europe East,Ocean,Europe West
52.9888687,-1.1972973,51.867702,1.3457925,213.25748333147905,-76.79516437710657,7.190360309338274,14412.983093010722,United Kingdom,United Kingdom,Europe West,Europe West,Europe West
52.9914149,17.4711127,39.52186,-85.641426,7385.87012278621,-72.37945585223247,-24.30524373385086,14280.144004473026,Poland,United States,Europe West,North America,North America
52.9945389,7.9002109,55.26958,26.127594,1214.3483453948277,-63.57813004089108,-94.44404489713656,15610.5210820629,Germany,Lithuania,Europe West,Ocean,Europe East
53.007661,5.9442542,53.76555,-0.43636206,432.6804098772438,42.54749870992399,-40.92305766655625,3626.057145764042,Netherlands,United Kingdom,Europe West,Europe West,Europe West
53.0199096,32.2610853,59.083107,36.68858,728.8942555595294,-84.54904315521865,107.84708005448675,15692.82949990671,Russia,Russia,Europe East,Europe East,Europe East
53.0254221,-78.220223,56.151978,-93.60231,1050.8683067684356,-64.23380283027494,89.3107285963236,18568.49779042172,Canada,Canada,North America,North America,North America
53.0368403,41.4641541,45.107613,-99.403496,8508.833512423824,-32.41261504090252,-131.79419373525246,17650.67519538969,Russia,United States,Europe East,North America,North America
53.0576519,-57.7173464,57.96045,55.409195,6301.056256534919,45.82153381965176,-50.34506698932006,965.0882354038556,Canada,Russia,North America,Europe East,Europe East
53.0617723,-3.5481552,57.17659,40.04928,2769.766689064681,-29.848769029490327,-8.022387913707718,9195.112932759104,United Kingdom,Russia,Europe West,Europe East,Europe East
53.0957934,6.1002861,35.74859,-79.482315,6653.149362179363,-16.0038160834481,37.51680823116945,8227.269310994034,Netherlands,United States,Europe West,North America,North America
53.1324384,7.0504351,53.72384,9.854301,197.6408407379249,2.4464138116423726,-175.92204262075632,13837.838631054334,Netherlands,Germany,Europe West,Europe West,Europe West
53.1527341,-0.2111686,48.14771,3.7434323,622.8337492140379,59.10202263855047,-69.2450600520182,4146.954619050089,United Kingdom,France,Europe West,Europe West,Europe West
53.1537301,8.2026815,49.304504,7.663453,429.8860154937859,-70.07814047570481,143.37792773891596,17085.72857417517,Germany,Germany,Europe West,Europe West,Europe West
53.1918578,86.5661716,40.396896,-97.37255,9627.465099602588,-68.1631854174141,11.1952512902443,14805.744712477335,Russia,United States,Europe East,North America,North America
53.2036415,-2.0761396,35.683563,-101.19798,7473.81703591991,84.2963037109075,-145.56920006677888,4630.040032044679,United Kingdom,United States,Europe West,North America,North America
53.2144477,5.4436078,45.49891,-91.50238,6539.536236580022,-54.415732565931904,-26.5622101740814,12290.51540230459,Netherlands,United States,Europe West,North America,North America
53.3033599,12.6196748,38.85008,-94.28049,7629.071171027191,-26.545777706663507,-19.35543833193984,9370.911320108327,Germany,United States,Europe West,North America,North America
53.3086855,-114.3424468,43.578083,-91.21967,2010.238048070378,30.4907018514089,-108.10291455572796,2584.418320959817,Canada,United States,North America,North America,North America
53.3156188,-0.948067,49.164097,0.20767851,468.8500888015195,5.118964491605183,116.75386744578653,11331.570640687682,United Kingdom,France,Europe West,Europe West,Europe West
53.3243446,49.4041468,-19.108305,-59.73374,12957.777318031296,73.16458377164557,116.06045104001998,3710.226036163381,Russia,Bolivia,Europe East,Ocean,South America
53.3435641,83.7556107,50.887154,10.684339,4789.480881875964,62.33134643871509,157.8415333802795,4255.384648013129,Russia,Germany,Europe East,Europe West,Europe West
53.3779338,-1.9414067,50.020832,6.1333075,671.0698218109218,-56.95296346660204,155.2139685580157,18512.46884009657,United Kingdom,Luxembourg,Europe West,Ocean,Europe West
53.380181,-101.2212571,51.02345,-103.82464,316.8881287144227,-87.49658338181894,-20.14636351502432,15867.637140002424,Canada,Canada,North America,North America,North America
53.3878124,-1.0115334,51.27215,-2.9553149,270.12505383812254,-14.204746270740088,-138.4011684252923,14288.173242084082,United Kingdom,United Kingdom,Europe West,Europe West,Europe West
53.4110268,-2.993795,50.40226,6.121121,710.2995160861966,31.970225702469605,71.56847863724855,6235.743693690406,United Kingdom,Belgium,Europe West,Ocean,Europe West
53.441584,0.1321186,48.735737,6.870605,704.3579901390688,-5.684611997735772,81.52635743223402,9944.320954021769,United Kingdom,France,Europe West,Europe West,Europe West
53.4517462,-113.460106,40.845688,-87.26186,2409.03774832048,73.72219926418308,-15.189588562979992,4647.853504727527,Canada,United States,North America,North America,North America
53.5020007,9.5403927,41.497375,-96.1825,7323.1136545167965,-3.044194576765733,174.13994279942523,14235.998796207072,Germany,United States,Europe West,North America,North America
53.5074381,-2.5200517,51.816254,3.8806298,471.9777463388112,-50.20514606383613,-30.96032790669767,11799.940278995884,United Kingdom,Netherlands,Europe West,Europe West,Europe West
53.5320473,-63.8485439,53.049057,-97.71927,2237.9522365093235,-35.11720453134806,-78.49018166884238,9922.731769240732,Canada,Canada,North America,North America,North America
53.5333366,37.8677457,50.553963,53.16808,1098.3511368611485,-32.36702640154213,-89.79319474784377,15281.200466207394,Russia,Kazakhstan,Europe East,Ocean,Europe East
53.5382943,-113.4779015,39.935043,-99.82384,1830.4432928157505,34.632116552844835,-155.88500510663243,3910.010772330299,Canada,United States,North America,North America,North America
53.5392784,-116.8129307,63.474354,19.930302,6498.818165485463,-76.51891246305689,-121.90211732401802,14435.698649704647,Canada,Sweden,North America,Europe East,Europe East
53.547572,22.9050319,37.982033,-86.357925,7814.294000987787,-59.970097534547065,26.76658085907377,12591.024189811036,Poland,United States,Europe West,North America,North America
53.5807231,49.2769322,38.744354,-99.79527,9352.965358674392,-48.92847985335602,108.83598868649966,12662.887088400345,Russia,United States,Europe East,North America,North America
53.6269774,18.8905569,46.75636,-99.906715,7472.068475839151,-79.31966409647596,5.502475206646352,14779.76671672262,Poland,United States,Europe West,North America,North America
53.6518548,-2.6235914,52.233273,2.9287035,405.1310057293668,5.879433456333274,64.65730992432941,7996.685829129723,United Kingdom,Ocean,Europe West,Ocean,Europe West
53.6831039,-1.3765175,53.245,24.935364,1738.193951692195,40.63546167107094,16.92957586610123,1996.1695092768305,United Kingdom,Belarus,Europe West,Ocean,Europe East
53.7004773,46.932661,43.673416,-91.31263,8506.87640366587,63.28422842959824,-39.79463358982491,4762.734784657045,Russia,United States,Europe East,North America,North America
53.7286622,74.3173809,70.53822,85.82443,1959.1385604625143,-58.84749530296424,100.5284489376873,12701.580964274188,Russia,Russia,Europe East,Europe East,Europe East
53.8239198,22.3564192,44.405975,7.3298116,1510.9170741057003,-88.46134032965341,70.35200992936686,15851.594874004668,Poland,Italy,Europe West,Europe West,Europe West
53.8254538,-109.5073501,42.951756,-95.06485,1608.1731354742874,78.91082002925017,-88.10217527327777,2913.04142693711,Canada,United States,North America,North America,North America
53.8942053,38.7008505,35.999195,-89.02494,8856.219953994065,-42.44568140246116,-78.977113571958,15371.573984667217,Russia,United States,Europe East,North America,North America
53.9119381,-0.1606027,40.66787,-113.036446,7730.685005363589,-70.9750675925167,89.4428687466467,15510.04059649249,United Kingdom,United States,Europe West,North America,North America
53.9391153,-2.4691965,51.350636,-1.1127385,302.3087595016047,76.4953177269727,-59.13984464765856,3402.885234786951,United Kingdom,United Kingdom,Europe West,Europe West,Europe West
53.9436029,-122.9108741,62.38627,38.265774,6999.820792018728,72.82547660620438,48.32784707624759,5923.841952207639,Canada,Russia,North America,Europe East,Europe East
53.9632572,20.1313895,59.717922,22.595823,658.1169131175956,57.09148127493759,-45.29580612015917,3986.1913697673967,Poland,Finland,Europe West,Europe East,Europe East
53.9666701,-1.0688425,53.005028,-3.6646628,202.827007912322,-50.90896893306344,64.2643757118775,13117.220437095622,United Kingdom,United Kingdom,Europe West,Europe West,Europe West
54.0419467,-124.1076397,61.05749,33.214638,7085.470428083681,-39.52790257657384,6.268894714507979,15998.20227565778,Canada,Russia,North America,Europe East,Europe East
54.0474184,-124.8850719,63.104477,31.6571,6853.983391159964,-53.92112067972754,-80.90854456260648,12634.249331781588,Canada,Russia,North America,Europe East,Europe East
54.1483628,-101.3585057,56.458393,-112.15827,731.5657358461183,18.58673190609626,45.67973550335762,11356.345344053942,Canada,Canada,North America,North America,North America
54.1687981,48.3320822,39.35046,-81.92397,8607.434021124505,-33.80121788988117,129.17279236098466,12426.883397199746,Russia,United States,Europe East,North America,North America
54.1830592,12.2551457,42.769585,-82.88388,6600.701867144098,40.419243169174734,62.41707327831921,3989.3758406639454,Germany,United States,Europe West,North America,North America
54.2155841,-6.3337835,59.55937,24.553783,1953.9874247112568,53.82810469431519,-112.85565835904605,6266.559007777401,United Kingdom,Estonia,Europe West,Ocean,Europe East
54.2276201,55.0397397,35.032063,-99.09338,9808.331163347044,-59.63530293471233,18.15690763420895,13045.789187531063,Russia,United States,Europe East,North America,North America
54.2758538,-104.6332438,49.099464,-110.79625,715.904315095297,50.58432331364088,102.8278464893068,8103.657008153019,Canada,Canada,North America,North America,North America
54.2896815,48.1895374,35.849632,-95.32776,9424.057183339435,26.46876327066343,149.46871018939555,8349.672345269519,Russia,United States,Europe East,North America,North America
54.3046848,57.3284315,39.483635,-76.0953,8703.568444761146,14.779093575230206,-42.2062292707611,9291.912292768153,Russia,United States,Europe East,North America,North America
54.332763,-130.2837031,43.247837,-95.77339,2782.153448399573,76.419941653238,-60.10927632445146,3711.1346024400623,Canada,United States,North America,North America,North America
54.3373086,20.1664956,38.23638,-88.89289,7727.311558367397,45.22768348711728,-167.95148495329323,8943.562571188435,Poland,United States,Europe West,North America,North America
54.3891146,53.2783576,46.904343,15.405898,2766.9018351222385,66.40632605007454,-145.9875911104561,6508.962139100166,Russia,Austria,Europe East,Ocean,Europe West
54.4429195,21.8332631,35.020546,-101.41605,8708.735818217301,-51.65398905977434,88.47052842744284,13278.536418120197,Russia,United States,Europe East,North America,North America
54.4431704,34.3033363,64.72632,31.005781,1160.2375645534448,41.24997697756692,3.517721620354365,2698.325601252856,Russia,Russia,Europe East,Europe East,Europe East
54.4732404,21.8185239,58.420536,51.35491,1857.381131603156,-21.13184974321186,-54.21024816728794,11031.989906249912,Russia,Russia,Europe East,Europe East,Europe East
54.516683,-1.4338305,38.22268,-99.911736,7147.825212580191,-45.92753270044797,-64.61020627408023,12620.969544868329,United Kingdom,United States,Europe West,North America,North America
54.5204023,-1.4703228,53.658073,1.864499,238.3608218168273,53.2907649897553,161.29104760478805,7948.229508239374,United Kingdom,Ocean,Europe West,Ocean,Europe West
54.5896528,-113.1295413,44.687992,-109.753426,1127.612040966038,25.23786209965764,-1.406285431627964,9042.586328317142,Canada,United States,North America,North America,North America
54.6934065,31.0978527,61.525772,39.77741,915.3296399423214,-27.524541139994973,97.93450299836957,11110.185991046372,Russia,Russia,Europe East,Europe East,Europe East
54.7792046,9.4281192,53.41568,3.3991702,422.45083247287135,-80.81402623499125,114.37643364776652,16225.07006303217,Germany,Ocean,Europe West,Ocean,Europe West
54.8597597,-6.283902,49.110413,-1.3799603,722.584898112321,69.60372516813698,-165.00464501527216,6090.855705105166,United Kingdom,France,Europe West,Europe West,Europe West
54.8613752,-1.7214749,49.610428,7.5087523,858.3712955968962,-34.47067621308121,95.49066403225288,13493.566099597394,United Kingdom,Germany,Europe West,Europe West,Europe West
54.8677668,-1.576507,35.317352,-84.35692,6450.462820535918,71.44887970796253,-10.887779069592654,1901.5066794118327,United Kingdom,United States,Europe West,North America,North America
54.8697126,-1.8591118,48.51564,-1.9473292,706.9881888021488,-42.75368989975193,-178.859570810702,18639.35864143093,United Kingdom,France,Europe West,Europe West,Europe West
54.8713378,71.4966102,41.998497,-92.12205,9157.768311928148,0.8266156102405802,148.74441956112105,9117.992827431835,Russia,United States,Europe East,North America,North America
55.0419037,82.3068683,65.73189,62.15246,1614.778027882837,60.30773090915994,147.9892513098644,3796.0496151421567,Russia,Russia,Europe East,Europe East,Europe East
55.0446193,59.0322589,57.573967,28.026844,1922.256494111362,-44.656248123094095,116.05159685279256,12284.796574380016,Russia,Russia,Europe East,Europe East,Europe East
55.0511798,71.5196424,54.169468,47.60262,1540.8800762175804,7.162624333868678,-12.775071171444525,8995.196989022905,Russia,Russia,Europe East,Europe East,Europe East
55.2987254,40.6716801,59.371803,46.711563,580.9629108928425,63.05005462402164,-77.38209145479077,5836.212323200683,Russia,Russia,Europe East,Europe East,Europe East
55.4033205,159.260956,66.47672,53.077103,5160.354437986662,2.7953173265773046,-124.44746065309468,8888.298685334767,Russia,Russia,Europe East,Europe East,Europe East
55.5555718,45.904741,59.23672,46.247177,410.4729789979913,25.49428198876936,-35.20931558730868,7160.389531127729,Russia,Russia,Europe East,Europe East,Europe East
55.6015392,37.8704544,33.716957,-98.01485,9259.307874660964,-40.67474491652074,119.71472915779005,13153.319205504687,Russia,United States,Europe East,North America,North America
55.6778381,38.6163484,48.818264,-81.62968,7165.917391770847,-63.82748735610913,-118.5245758809067,18449.79604487128,Russia,Canada,Europe East,North America,North America
55.7119362,98.37376,57.49777,40.40563,3456.56397688655,-33.86427305288343,160.47793432588168,11536.292709402698,Russia,Russia,Europe East,Europe East,Europe East
55.7538131,37.6226663,49.90431,4.403655,2306.616916283909,-58.22458905686659,-121.4345677745346,18716.419152504102,Russia,France,Europe East,Europe West,Europe West
55.7616461,37.8543971,51.443947,6.895825,2086.063770604557,4.276162754098635,123.44792990419074,9340.370827559187,Russia,Germany,Europe East,Europe West,Europe West
55.7694304,-5.0638769,58.450165,39.218887,2650.436008784049,-79.47067282294691,-92.227700488672,15974.558633922932,United Kingdom,Russia,Europe West,Europe East,Europe East
55.7694706,42.225876,44.301655,-105.95204,8518.687131947247,38.54754684302759,-119.61250504281657,9412.275296823856,Russia,United States,Europe East,North America,North America
55.8330616,37.2767144,39.69909,-81.229195,7938.548412354558,58.30102060430312,-130.4010216382256,7301.45086251365,Russia,United States,Europe East,North America,North America
55.8873865,-3.4696305,50.20267,-0.69409746,659.312623831427,29.05465716858853,153.16625122164083,10335.393011359807,United Kingdom,Ocean,Europe West,Ocean,Europe West
55.8959402,38.0264593,36.043484,-86.465416,8547.532224467646,-1.4040630263883005,19.97520398241764,6560.350882201161,Russia,United States,Europe East,North America,North America
55.9051671,34.4016809,46.958252,-106.039185,8022.243036072018,50.02895627546886,138.58999705086586,6345.2356096532585,Russia,United States,Europe East,North America,North America
55.9133741,39.1446185,37.595398,-84.81675,8372.220289899244,-74.15645276584739,167.85777938917977,17014.231293829947,Russia,United States,Europe East,North America,North America
55.9487772,38.2075303,8.576177,107.46316,7934.827316396503,12.486540807976638,139.61591003876168,9563.959522097342,Russia,Ocean,Europe East,Ocean,South Asia
56.0256167,35.9479877,44.674866,-116.16045,8542.15053902594,15.84961125879849,-10.146169038142006,5912.350511241193,Russia,United States,Europe East,North America,North America
56.0369555,-115.3243387,44.52568,-83.89395,2548.1825396961835,89.76323269822751,-138.38020589807178,3764.967445381948,Canada,United States,North America,North America,North America
56.0442677,30.1781024,63.100403,49.463116,1335.320284124498,-73.89475834933486,-33.51630175893942,15177.667312349438,Russia,Russia,Europe East,Europe East,Europe East
56.0489256,13.7202326,29.234716,-91.88207,8256.206298306954,30.115892604153004,106.85059961603896,7471.815288026003,Sweden,United States,Europe East,North America,North America
56.0691768,-118.4320141,44.16075,-111.87522,1403.6016505043976,-6.323771701660505,-47.1578711637205,9445.674629499175,Canada,United States,North America,North America,North America
56.0995329,41.9716305,57.385666,45.217842,244.84338144978105,-17.87957903852802,-13.639077769132967,9701.106668191598,Russia,Russia,Europe East,Europe East,Europe East
56.1869162,13.1886199,41.267227,-89.33885,7001.275773430543,-51.80715337000749,166.37004605532957,18202.172705035777,Sweden,United States,Europe East,North America,North America
56.2052411,96.5534469,39.27589,-96.34658,9353.628950638922,39.68817856719318,153.2227476911994,4460.083631494101,Russia,United States,Europe East,North America,North America
56.218511,-117.9791933,41.09343,-95.98756,2315.4284730011345,74.23285353626105,-161.1771968603536,2731.869956958248,Canada,United States,North America,North America,North America
56.2952391,37.0053864,55.504303,36.260036,99.64258690605708,75.76042033287291,-48.53865513684576,3929.943375556089,Russia,Russia,Europe East,Europe East,Europe East
56.3322847,30.5262775,46.708744,13.881205,1567.585502268713,65.175211555754,-105.22715719383582,6019.475409369953,Russia,Austria,Europe East,Ocean,Europe West
56.4647065,84.9070686,51.223198,8.013247,4825.728262818773,-44.02078381937039,60.40771374265231,11370.592237696945,Russia,Germany,Europe East,Europe West,Europe West
56.4797063,65.2909693,42.157276,-83.61806,8690.955519367519,-33.34006700238761,-108.53131089228214,17389.583366072766,Russia,United States,Europe East,North America,North America
56.4950182,56.0747734,44.49295,-92.958755,8444.175591635912,-72.1154227201024,172.69970755810738,16704.643381682086,Russia,United States,Europe East,North America,North America
56.6588865,15.5069968,63.19436,35.046837,1304.8840516713965,76.3879518414171,136.13756142305976,4659.374354692939,Sweden,Russia,Europe East,Europe East,Europe East
56.6784212,124.835592,61.256977,30.713926,4962.088527392696,-35.31155663271202,104.77219824297664,10367.971826772096,Russia,Russia,Europe East,Europe East,Europe East
56.8122665,86.582987,57.91819,48.31219,2275.3743947962125,65.02486724193318,0.6048534830780454,4375.644396974005,Russia,Russia,Europe East,Europe East,Europe East
56.8352926,101.2189666,47.785595,-83.265205,8400.34088405363,40.83499076608032,-28.70831848481737,8210.973690486813,Russia,Canada,Europe East,North America,North America
56.8559538,35.9208036,49.86265,10.642905,1840.094390757156,82.52114387662596,157.22482702692707,4186.269175719342,Russia,Germany,Europe East,Europe West,Europe West
56.8894401,66.523289,44.954235,-95.42043,8591.948525628644,41.13794548181309,-100.8970342509402,9076.68911757788,Russia,United States,Europe East,North America,North America
56.9547628,75.2481434,40.099968,-96.30613,9219.30847590652,51.74557957853273,62.77594531322472,994.5423314648284,Russia,United States,Europe East,North America,North America
57.032636,-2.2082843,51.021553,-1.5113411,670.6122766308803,-2.221612883347433,139.0063452543081,13032.099889866446,United Kingdom,United Kingdom,Europe West,Europe West,Europe West
57.0546794,60.4790644,58.034313,39.565815,1251.995824671828,-46.13335536823966,-55.49276086862278,15592.52079631057,Russia,Russia,Europe East,Europe East,Europe East
57.0616745,35.162636,41.455917,-97.61818,8230.403937734674,-3.6802625069872192,-155.31865207526226,14012.559447952752,Russia,United States,Europe East,North America,North America
57.1771058,14.5667567,36.28326,-78.18521,6861.499841411624,-48.9100283989564,-8.93825724510026,11957.494701135396,Sweden,United States,Europe East,North America,North America
57.421861,57.0288312,-18.057364,-47.11825,12526.333644064976,2.7787107424220068,159.38645709708896,10484.403396877591,Russia,Brazil,Europe East,South America,South America
57.4627788,13.1139636,44.381897,-86.62259,6508.102448688009,72.3927092902112,-134.1087837113133,5377.5429174093615,Sweden,United States,Europe East,North America,North America
57.5604168,-2.5187007,10.579003,103.65611,9964.70986481761,53.43111897349388,-30.529466977181755,1814.6922761433127,United Kingdom,Cambodia,Europe West,Ocean,South Asia
57.719048,-3.2821388,48.93126,5.1899853,1127.2916458880409,79.60947879964118,-42.69960764019558,2793.766545374989,United Kingdom,France,Europe West,Europe West,Europe West
57.7916413,13.1289585,59.135162,10.368791,219.85132382612912,-86.71757529662216,-63.77872379170809,16311.654511800572,Sweden,Norway,Europe East,Europe East,Europe East
57.868924,-6.6949777,39.444942,-86.89593,5859.68114872373,-26.469213999967167,-63.459425891874346,10727.476238891471,United Kingdom,United States,Europe West,North America,North America
